"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"03/01/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"02/28/2023","0.1274","0.1275","0.1275","0.1274","","-0.07%"
"02/27/2023","0.1275","0.1274","0.1275","0.1274","","0.06%"
"02/24/2023","0.1274","0.1274","0.1275","0.1274","","0.00%"
"02/23/2023","0.1274","0.1274","0.1275","0.1274","","0.00%"
"02/22/2023","0.1274","0.1275","0.1275","0.1274","","0.00%"
"02/21/2023","0.1275","0.1277","0.1277","0.1275","","-0.14%"
"02/20/2023","0.1276","0.1275","0.1278","0.1275","","0.14%"
"02/17/2023","0.1275","0.1274","0.1275","0.1274","","0.06%"
"02/16/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"02/15/2023","0.1274","0.1274","0.1275","0.1274","","0.00%"
"02/14/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"02/13/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"02/10/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"02/09/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"02/08/2023","0.1274","0.1274","0.1274","0.1274","","0.00%"
"02/07/2023","0.1274","0.1274","0.1275","0.1274","","0.00%"
"02/06/2023","0.1274","0.1274","0.1275","0.1274","","0.00%"
"02/03/2023","0.1274","0.1275","0.1275","0.1274","","0.00%"
"02/02/2023","0.1275","0.1275","0.1276","0.1275","","0.00%"
"02/01/2023","0.1275","0.1275","0.1276","0.1275","","0.00%"
"01/31/2023","0.1275","0.1276","0.1276","0.1275","","-0.07%"
"01/30/2023","0.1276","0.1277","0.1277","0.1276","","-0.08%"
"01/27/2023","0.1277","0.1277","0.1278","0.1277","","0.00%"
"01/26/2023","0.1277","0.1277","0.1278","0.1277","","0.00%"
"01/25/2023","0.1277","0.1277","0.1277","0.1276","","0.00%"
"01/24/2023","0.1277","0.1277","0.1278","0.1277","","0.00%"
"01/23/2023","0.1277","0.1278","0.1278","0.1277","","0.00%"
"01/20/2023","0.1277","0.1277","0.1278","0.1276","","0.00%"
"01/19/2023","0.1277","0.1278","0.1278","0.1276","","-0.07%"
"01/18/2023","0.1278","0.1279","0.1279","0.1277","","-0.10%"
"01/17/2023","0.1279","0.1280","0.1280","0.1278","","-0.08%"
"01/16/2023","0.1280","0.1281","0.1281","0.1280","","0.00%"
"01/13/2023","0.1280","0.1281","0.1281","0.1280","","0.00%"
"01/12/2023","0.1281","0.1280","0.1281","0.1280","","0.06%"
"01/11/2023","0.1280","0.1281","0.1281","0.1280","","-0.06%"
"01/10/2023","0.1281","0.1281","0.1281","0.1280","","-0.06%"
"01/09/2023","0.1281","0.1281","0.1282","0.1281","","0.00%"
"01/06/2023","0.1281","0.1280","0.1281","0.1279","","0.10%"
"01/05/2023","0.1280","0.1279","0.1281","0.1279","","0.05%"
"01/04/2023","0.1279","0.1280","0.1280","0.1279","","-0.05%"
"01/03/2023","0.1280","0.1281","0.1281","0.1279","","-0.06%"
"01/02/2023","0.1280","0.1280","0.1282","0.1280","","0.00%"
"12/30/2022","0.1280","0.1283","0.1283","0.1280","","-0.17%"
"12/29/2022","0.1283","0.1283","0.1284","0.1282","","0.00%"
"12/28/2022","0.1283","0.1282","0.1284","0.1282","","0.07%"
"12/27/2022","0.1282","0.1281","0.1282","0.1281","","0.07%"
"12/26/2022","0.1281","0.1281","0.1281","0.1281","","0.00%"
"12/23/2022","0.1281","0.1283","0.1283","0.1281","","-0.12%"
"12/22/2022","0.1283","0.1283","0.1284","0.1282","","0.00%"
"12/21/2022","0.1283","0.1284","0.1284","0.1282","","-0.12%"
"12/20/2022","0.1284","0.1285","0.1286","0.1284","","-0.08%"
"12/19/2022","0.1285","0.1285","0.1286","0.1284","","0.00%"
"12/16/2022","0.1285","0.1286","0.1286","0.1284","","-0.09%"
"12/15/2022","0.1286","0.1287","0.1287","0.1285","","-0.05%"
"12/14/2022","0.1286","0.1286","0.1287","0.1285","","0.00%"
"12/13/2022","0.1286","0.1286","0.1287","0.1285","","0.00%"
"12/12/2022","0.1286","0.1284","0.1287","0.1284","","0.12%"
"12/09/2022","0.1284","0.1284","0.1285","0.1284","","0.00%"
"12/08/2022","0.1284","0.1283","0.1285","0.1283","","0.07%"
"12/07/2022","0.1283","0.1286","0.1287","0.1283","","-0.20%"
"12/06/2022","0.1286","0.1287","0.1288","0.1285","","-0.11%"
"12/05/2022","0.1287","0.1284","0.1288","0.1284","","0.28%"
"12/02/2022","0.1284","0.1285","0.1286","0.1284","","-0.12%"
"12/01/2022","0.1285","0.1280","0.1286","0.1280","","0.39%"
"11/30/2022","0.1280","0.1280","0.1282","0.1280","","0.00%"
"11/29/2022","0.1280","0.1280","0.1281","0.1279","","0.04%"
"11/28/2022","0.1280","0.1280","0.1280","0.1278","","0.00%"
"11/25/2022","0.1280","0.1281","0.1281","0.1279","","-0.06%"
"11/24/2022","0.1281","0.1279","0.1281","0.1279","","0.13%"
"11/23/2022","0.1279","0.1279","0.1280","0.1279","","0.00%"
"11/22/2022","0.1279","0.1282","0.1282","0.1279","","-0.18%"
"11/21/2022","0.1282","0.1279","0.1282","0.1278","","0.24%"
"11/18/2022","0.1278","0.1278","0.1279","0.1277","","0.06%"
"11/17/2022","0.1278","0.1278","0.1278","0.1277","","0.00%"
"11/16/2022","0.1278","0.1279","0.1279","0.1278","","-0.07%"
"11/15/2022","0.1279","0.1276","0.1279","0.1276","","0.21%"
"11/14/2022","0.1276","0.1276","0.1276","0.1275","","0.00%"
"11/11/2022","0.1276","0.1275","0.1276","0.1275","","0.11%"
"11/10/2022","0.1275","0.1274","0.1275","0.1274","","0.06%"
"11/09/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"11/08/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"11/07/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"11/04/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"11/03/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"11/02/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"11/01/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/31/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/28/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/27/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/26/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/25/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/24/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/21/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/20/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/19/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/18/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/17/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/14/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/13/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/12/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/11/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/10/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/07/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/06/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/05/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/04/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"10/03/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/30/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/29/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/28/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/27/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/26/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/23/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/22/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/21/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/20/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/19/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/16/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/15/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/14/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/13/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/12/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/09/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/08/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/07/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/06/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/05/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/02/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"09/01/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/31/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/30/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"08/29/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"08/26/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"08/25/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"08/24/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"08/23/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"08/22/2022","0.1274","0.1275","0.1275","0.1274","","0.00%"
"08/19/2022","0.1275","0.1275","0.1275","0.1274","","0.00%"
"08/18/2022","0.1275","0.1275","0.1275","0.1275","","0.00%"
"08/17/2022","0.1275","0.1275","0.1276","0.1275","","0.00%"
"08/16/2022","0.1275","0.1276","0.1276","0.1275","","-0.05%"
"08/15/2022","0.1276","0.1276","0.1277","0.1276","","0.00%"
"08/12/2022","0.1276","0.1275","0.1278","0.1275","","0.11%"
"08/11/2022","0.1275","0.1274","0.1275","0.1274","","0.00%"
"08/10/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"08/09/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/08/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/05/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/04/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/03/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/02/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"08/01/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/29/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/28/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/27/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/26/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/25/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/22/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/21/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/20/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/19/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/18/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/15/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/14/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/13/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/12/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/11/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/08/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/07/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/06/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"07/05/2022","0.1274","0.1275","0.1275","0.1274","","0.00%"
"07/04/2022","0.1275","0.1274","0.1275","0.1274","","0.00%"
"07/01/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"06/30/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"06/29/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"06/28/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"06/27/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"06/24/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/23/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/22/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/21/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/20/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/17/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/16/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/15/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/14/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/13/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/10/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/09/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"06/08/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"06/07/2022","0.1274","0.1275","0.1275","0.1274","","0.00%"
"06/06/2022","0.1275","0.1275","0.1275","0.1274","","0.00%"
"06/03/2022","0.1275","0.1275","0.1275","0.1274","","0.00%"
"06/02/2022","0.1275","0.1274","0.1275","0.1274","","0.00%"
"06/01/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"05/31/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"05/30/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/27/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/26/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/25/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/24/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/23/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/20/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/19/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/18/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/17/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/16/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/13/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/12/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/11/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/10/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/09/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/06/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/05/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/04/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/03/2022","0.1274","0.1274","0.1274","0.1274","","0.00%"
"05/02/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"04/29/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"04/28/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"04/27/2022","0.1274","0.1275","0.1275","0.1274","","0.00%"
"04/26/2022","0.1275","0.1274","0.1275","0.1274","","0.00%"
"04/25/2022","0.1274","0.1274","0.1275","0.1274","","0.00%"
"04/22/2022","0.1274","0.1275","0.1275","0.1274","","0.00%"
"04/21/2022","0.1275","0.1275","0.1275","0.1275","","0.00%"
"04/20/2022","0.1275","0.1275","0.1275","0.1275","","0.00%"
"04/19/2022","0.1275","0.1275","0.1276","0.1275","","0.00%"
"04/18/2022","0.1275","0.1275","0.1275","0.1275","","0.00%"
"04/15/2022","0.1275","0.1275","0.1275","0.1275","","0.00%"
"04/14/2022","0.1275","0.1276","0.1276","0.1275","","-0.04%"
"04/13/2022","0.1276","0.1276","0.1276","0.1276","","0.00%"
"04/12/2022","0.1276","0.1276","0.1276","0.1276","","0.00%"
"04/11/2022","0.1276","0.1276","0.1276","0.1275","","0.00%"
"04/08/2022","0.1276","0.1276","0.1276","0.1276","","0.00%"
"04/07/2022","0.1276","0.1276","0.1276","0.1276","","0.00%"
"04/06/2022","0.1276","0.1276","0.1277","0.1276","","-0.05%"
"04/05/2022","0.1276","0.1276","0.1277","0.1276","","0.00%"
"04/04/2022","0.1276","0.1277","0.1277","0.1276","","0.00%"
"04/01/2022","0.1277","0.1277","0.1277","0.1276","","0.00%"
"03/31/2022","0.1277","0.1278","0.1278","0.1276","","-0.06%"
"03/30/2022","0.1278","0.1278","0.1278","0.1277","","0.00%"
"03/29/2022","0.1278","0.1277","0.1278","0.1277","","0.00%"
"03/28/2022","0.1277","0.1277","0.1278","0.1277","","0.00%"
"03/25/2022","0.1277","0.1278","0.1278","0.1277","","-0.07%"
"03/24/2022","0.1278","0.1278","0.1278","0.1278","","0.00%"
"03/23/2022","0.1278","0.1278","0.1278","0.1277","","0.00%"
"03/22/2022","0.1278","0.1278","0.1278","0.1277","","0.00%"
"03/21/2022","0.1278","0.1278","0.1278","0.1278","","0.00%"
"03/18/2022","0.1278","0.1279","0.1279","0.1278","","-0.08%"
"03/17/2022","0.1279","0.1279","0.1279","0.1278","","0.00%"
"03/16/2022","0.1279","0.1277","0.1279","0.1277","","0.11%"
"03/15/2022","0.1277","0.1277","0.1278","0.1277","","0.00%"
"03/14/2022","0.1277","0.1277","0.1278","0.1277","","0.00%"
"03/11/2022","0.1277","0.1278","0.1279","0.1277","","-0.07%"
"03/10/2022","0.1278","0.1279","0.1279","0.1278","","-0.04%"
"03/09/2022","0.1279","0.1279","0.1279","0.1279","","0.00%"
"03/08/2022","0.1279","0.1279","0.1279","0.1278","","0.00%"
"03/07/2022","0.1279","0.1280","0.1280","0.1279","","-0.07%"
"03/04/2022","0.1280","0.1279","0.1280","0.1279","","0.00%"
"03/03/2022","0.1279","0.1280","0.1280","0.1279","","0.00%"
"03/02/2022","0.1280","0.1279","0.1280","0.1279","","0.00%"
"03/01/2022","0.1279","0.1280","0.1280","0.1279","","0.00%"
"02/28/2022","0.1280","0.1281","0.1281","0.1280","","-0.08%"
"02/25/2022","0.1281","0.1281","0.1281","0.1280","","0.00%"
"02/24/2022","0.1281","0.1281","0.1281","0.1280","","0.00%"
"02/23/2022","0.1281","0.1282","0.1282","0.1281","","-0.04%"
"02/22/2022","0.1282","0.1282","0.1282","0.1281","","0.00%"
"02/21/2022","0.1282","0.1282","0.1282","0.1282","","0.00%"
"02/18/2022","0.1282","0.1282","0.1282","0.1282","","0.00%"
"02/17/2022","0.1282","0.1282","0.1282","0.1282","","0.00%"
"02/16/2022","0.1282","0.1282","0.1282","0.1282","","0.00%"
"02/15/2022","0.1282","0.1282","0.1282","0.1281","","0.00%"
"02/14/2022","0.1282","0.1282","0.1282","0.1281","","0.00%"
"02/11/2022","0.1282","0.1283","0.1283","0.1281","","-0.06%"
"02/10/2022","0.1283","0.1284","0.1284","0.1283","","-0.06%"
"02/09/2022","0.1284","0.1283","0.1284","0.1283","","0.04%"
"02/08/2022","0.1283","0.1283","0.1283","0.1283","","0.00%"
"02/07/2022","0.1283","0.1284","0.1284","0.1283","","-0.05%"
"02/04/2022","0.1284","0.1283","0.1284","0.1283","","0.06%"
"02/03/2022","0.1283","0.1283","0.1283","0.1282","","0.00%"
"02/02/2022","0.1283","0.1283","0.1283","0.1282","","0.00%"
"02/01/2022","0.1283","0.1282","0.1283","0.1282","","0.04%"
"01/31/2022","0.1282","0.1283","0.1283","0.1282","","-0.06%"
"01/28/2022","0.1283","0.1284","0.1284","0.1283","","0.00%"
"01/27/2022","0.1284","0.1284","0.1284","0.1283","","0.00%"
"01/26/2022","0.1284","0.1284","0.1285","0.1284","","0.00%"
"01/25/2022","0.1284","0.1284","0.1285","0.1284","","0.00%"
"01/24/2022","0.1284","0.1284","0.1285","0.1284","","0.00%"
"01/21/2022","0.1284","0.1284","0.1285","0.1284","","0.00%"
"01/20/2022","0.1284","0.1284","0.1285","0.1283","","0.04%"
"01/19/2022","0.1284","0.1283","0.1284","0.1283","","0.00%"
"01/18/2022","0.1283","0.1284","0.1284","0.1283","","0.00%"
"01/17/2022","0.1284","0.1285","0.1285","0.1283","","-0.08%"
"01/14/2022","0.1285","0.1284","0.1285","0.1284","","0.00%"
"01/13/2022","0.1284","0.1284","0.1284","0.1283","","0.05%"
"01/12/2022","0.1284","0.1283","0.1284","0.1282","","0.06%"
"01/11/2022","0.1283","0.1283","0.1283","0.1282","","0.00%"
"01/10/2022","0.1283","0.1282","0.1283","0.1282","","0.00%"
"01/07/2022","0.1282","0.1282","0.1283","0.1282","","0.00%"
"01/06/2022","0.1282","0.1283","0.1283","0.1282","","-0.05%"
"01/05/2022","0.1283","0.1283","0.1283","0.1283","","-0.04%"
"01/04/2022","0.1283","0.1282","0.1283","0.1282","","0.05%"
"01/03/2022","0.1282","0.1283","0.1283","0.1282","","0.00%"
"12/31/2021","0.1283","0.1282","0.1283","0.1282","","0.04%"
"12/30/2021","0.1282","0.1283","0.1283","0.1282","","0.00%"
"12/29/2021","0.1283","0.1282","0.1283","0.1282","","0.00%"
"12/28/2021","0.1282","0.1282","0.1282","0.1282","","0.00%"
"12/27/2021","0.1282","0.1282","0.1282","0.1282","","0.00%"
"12/24/2021","0.1282","0.1282","0.1282","0.1282","","0.00%"
"12/23/2021","0.1282","0.1282","0.1282","0.1282","","0.00%"
"12/22/2021","0.1282","0.1282","0.1282","0.1282","","0.00%"
"12/21/2021","0.1282","0.1282","0.1282","0.1282","","0.00%"
"12/20/2021","0.1282","0.1282","0.1282","0.1281","","0.00%"
"12/17/2021","0.1282","0.1281","0.1282","0.1281","","0.00%"
"12/16/2021","0.1281","0.1282","0.1282","0.1281","","0.00%"
"12/15/2021","0.1282","0.1282","0.1282","0.1281","","0.00%"
"12/14/2021","0.1282","0.1282","0.1282","0.1281","","0.00%"
"12/13/2021","0.1282","0.1282","0.1282","0.1281","","0.00%"
"12/10/2021","0.1282","0.1283","0.1283","0.1282","","0.00%"
"12/09/2021","0.1283","0.1282","0.1283","0.1282","","0.00%"
"12/08/2021","0.1282","0.1282","0.1283","0.1282","","0.00%"
"12/07/2021","0.1282","0.1282","0.1283","0.1282","","0.00%"
"12/06/2021","0.1282","0.1283","0.1283","0.1282","","-0.07%"
"12/03/2021","0.1283","0.1284","0.1284","0.1282","","-0.04%"
"12/02/2021","0.1284","0.1283","0.1284","0.1283","","0.00%"
"12/01/2021","0.1283","0.1282","0.1284","0.1282","","0.06%"
"11/30/2021","0.1282","0.1282","0.1283","0.1282","","0.00%"
"11/29/2021","0.1282","0.1282","0.1282","0.1282","","0.00%"
"11/26/2021","0.1282","0.1283","0.1283","0.1282","","0.00%"
"11/25/2021","0.1283","0.1282","0.1283","0.1282","","0.00%"
"11/24/2021","0.1282","0.1283","0.1283","0.1282","","-0.06%"
"11/23/2021","0.1283","0.1284","0.1284","0.1283","","-0.06%"
"11/22/2021","0.1284","0.1284","0.1284","0.1283","","0.00%"
"11/19/2021","0.1284","0.1284","0.1284","0.1283","","0.00%"
"11/18/2021","0.1284","0.1284","0.1284","0.1284","","0.00%"
"11/17/2021","0.1284","0.1284","0.1284","0.1284","","0.00%"
"11/16/2021","0.1284","0.1284","0.1284","0.1284","","0.00%"
"11/15/2021","0.1284","0.1284","0.1284","0.1283","","0.00%"
"11/12/2021","0.1284","0.1283","0.1284","0.1283","","0.00%"
"11/11/2021","0.1283","0.1283","0.1284","0.1283","","0.00%"
"11/10/2021","0.1283","0.1284","0.1284","0.1283","","0.00%"
"11/09/2021","0.1284","0.1284","0.1284","0.1283","","0.00%"
"11/08/2021","0.1284","0.1285","0.1285","0.1284","","-0.06%"
"11/05/2021","0.1285","0.1285","0.1285","0.1284","","0.00%"
"11/04/2021","0.1285","0.1285","0.1285","0.1285","","0.00%"
"11/03/2021","0.1285","0.1285","0.1285","0.1284","","0.00%"
"11/02/2021","0.1285","0.1285","0.1285","0.1285","","0.00%"
"11/01/2021","0.1285","0.1286","0.1286","0.1285","","-0.05%"
"10/29/2021","0.1285","0.1286","0.1286","0.1285","","0.00%"
"10/28/2021","0.1286","0.1286","0.1286","0.1286","","0.00%"
"10/27/2021","0.1286","0.1286","0.1286","0.1285","","0.00%"
